time,L_FA_w,L_FA_x,L_FA_y,L_FA_z,R_FA_w,R_FA_x,R_FA_y,R_FA_z,CHEST_w,CHEST_x,CHEST_y,CHEST_z,event
328.649343,-0.064426,0.010149,0.997554,0.025152,
328.673534,-0.065141,0.010199,0.997499,0.025482,
328.682582,-0.065141,0.010199,0.997499,0.025482,
328.689702,-0.065141,0.010199,0.997499,0.025482,
328.696675,-0.065141,0.010199,0.997499,0.025482,
328.703747,-0.065141,0.010199,0.997499,0.025482,
328.715235,-0.065141,0.010199,0.997499,0.025482,
328.736474,-0.071575,0.010769,0.996971,0.028451,
328.757814,-0.072899,0.010839,0.996857,0.029054,
328.766087,-0.072899,0.010839,0.996857,0.029054,
328.773479,-0.072899,0.010839,0.996857,0.029054,
328.780571,-0.072899,0.010839,0.996857,0.029054,
328.802547,-0.072899,0.010839,0.996857,0.029054,
328.811537,-0.077886,0.011211,0.996405,0.031388,
328.818608,-0.077886,0.011211,0.996405,0.031388,
328.825663,-0.079495,0.011316,0.996251,0.032201,
328.832818,-0.080753,0.011417,0.996130,0.032776,
328.842839,-0.080753,0.011417,0.996130,0.032776,
328.861612,-0.080753,0.011417,0.996130,0.032776,
328.868838,-0.083452,0.011617,0.995863,0.034024,
328.876030,-0.083452,0.011617,0.995863,0.034024,
328.883038,-0.083452,0.011617,0.995863,0.034024,
328.895077,-0.083452,0.011617,0.995863,0.034024,
328.908692,-0.083452,0.011617,0.995863,0.034024,
328.915705,-0.083452,0.011617,0.995863,0.034024,
328.928589,-0.083452,0.011617,0.995863,0.034024,
328.948809,-0.083452,0.011617,0.995863,0.034024,
328.956905,-0.083452,0.011617,0.995863,0.034024,
328.964019,-0.083452,0.011617,0.995863,0.034024,
328.971074,-0.083452,0.011617,0.995863,0.034024,
328.979011,-0.083452,0.011617,0.995863,0.034024,
329.002325,-0.083452,0.011617,0.995863,0.034024,
329.010759,-0.097263,0.012479,0.994358,0.040453,
329.018543,-0.100103,0.012634,0.994019,0.041792,
329.025815,-0.100103,0.012634,0.994019,0.041792,
329.032842,-0.100103,0.012634,0.994019,0.041792,
329.043315,-0.101300,0.012725,0.993872,0.042373,
329.063778,-0.101300,0.012725,0.993872,0.042373,
329.071100,-0.104257,0.012846,0.993504,0.043769,
329.078179,-0.104257,0.012846,0.993504,0.043769,
329.085257,-0.106666,0.013025,0.993196,0.044878,
329.097305,-0.106666,0.013025,0.993196,0.044878,
329.111685,-0.109718,0.013146,0.992795,0.046342,
329.118684,-0.109718,0.013146,0.992795,0.046342,
329.125796,-0.109718,0.013146,0.992795,0.046342,
329.132860,-0.111024,0.013173,0.992621,0.046953,
329.145348,-0.111024,0.013173,0.992621,0.046953,
329.167468,-0.112265,0.013241,0.992451,0.047555,
329.174503,-0.114059,0.013328,0.992205,0.048387,
329.181590,-0.115512,0.013423,0.992002,0.049086,
329.188635,-0.117949,0.013545,0.991655,0.050254,
329.195791,-0.117949,0.013545,0.991655,0.050254,
329.202859,-0.117949,0.013545,0.991655,0.050254,
329.215215,-0.118694,0.013597,0.991548,0.050584,
329.229088,-0.121433,0.013665,0.991152,0.051825,
329.236242,-0.122726,0.013738,0.990959,0.052443,
329.243361,-0.122726,0.013738,0.990959,0.052443,
329.250389,-0.124661,0.013827,0.990668,0.053341,
329.263849,-0.124661,0.013827,0.990668,0.053341,
329.277559,-0.128364,0.014018,0.990095,0.055120,
329.284758,-0.129875,0.014061,0.989856,0.055858,
329.292933,-0.129875,0.014061,0.989856,0.055858,
329.317106,-0.129875,0.014061,0.989856,0.055858,
329.324245,-0.129875,0.014061,0.989856,0.055858,
329.331305,-0.133984,0.014251,0.989195,0.057780,
329.338347,-0.136514,0.014353,0.988778,0.058952,
329.346668,-0.136514,0.014353,0.988778,0.058952,
329.369748,-0.137817,0.014433,0.988560,0.059554,
329.379347,-0.137817,0.014433,0.988560,0.059554,
329.386394,-0.137817,0.014433,0.988560,0.059554,
329.393597,-0.137817,0.014433,0.988560,0.059554,
329.400504,-0.137817,0.014433,0.988560,0.059554,
329.411771,-0.137817,0.014433,0.988560,0.059554,
329.435878,-0.137817,0.014433,0.988560,0.059554,
329.443408,-0.149449,0.014838,0.986514,0.065073,
329.450504,-0.149983,0.014857,0.986416,0.065326,
329.457556,-0.152731,0.014954,0.985907,0.066609,
329.464632,-0.152731,0.014954,0.985907,0.066609,
329.471645,-0.152731,0.014954,0.985907,0.066609,
329.478722,-0.154143,0.014976,0.985640,0.067295,
329.486887,-0.156990,0.015059,0.985095,0.068672,
329.499425,-0.156990,0.015059,0.985095,0.068672,
329.513610,-0.156990,0.015059,0.985095,0.068672,
329.527049,-0.158423,0.015135,0.984815,0.069378,
329.534878,-0.158423,0.015135,0.984815,0.069378,
329.541930,-0.158423,0.015135,0.984815,0.069378,
329.549066,-0.158423,0.015135,0.984815,0.069378,
329.564194,-0.158423,0.015135,0.984815,0.069378,
329.588596,-0.158423,0.015135,0.984815,0.069378,
329.595727,-0.158423,0.015135,0.984815,0.069378,
329.602804,-0.158423,0.015135,0.984815,0.069378,
329.609851,-0.158423,0.015135,0.984815,0.069378,
329.617471,-0.158423,0.015135,0.984815,0.069378,
329.632811,-0.158423,0.015135,0.984815,0.069378,
329.645488,-0.158423,0.015135,0.984815,0.069378,
329.669941,-0.175445,0.015627,0.981314,0.077440,
329.677555,-0.184489,0.015861,0.979302,0.081733,
329.684819,-0.184489,0.015861,0.979302,0.081733,
329.692413,-0.186101,0.015878,0.978930,0.082522,
329.699448,-0.189355,0.015961,0.978176,0.084030,
329.710046,-0.189355,0.015961,0.978176,0.084030,
329.729778,-0.191037,0.016036,0.977780,0.084817,
329.736932,-0.194408,0.016076,0.976976,0.086401,
329.743974,-0.194408,0.016076,0.976976,0.086401,
329.751318,-0.196114,0.016084,0.976564,0.087203,
329.764637,-0.196114,0.016084,0.976564,0.087203,
329.777488,-0.199494,0.016162,0.975734,0.088793,
329.785182,-0.201210,0.016178,0.975302,0.089659,
329.798053,-0.204663,0.016260,0.974432,0.091280,
329.812928,-0.206460,0.016335,0.973969,0.092156,
329.820256,-0.210413,0.016381,0.972938,0.094077,
329.827504,-0.211952,0.016387,0.972535,0.094782,
329.834662,-0.211952,0.016387,0.972535,0.094782,
329.846763,-0.211952,0.016387,0.972535,0.094782,
329.861491,-0.211952,0.016387,0.972535,0.094782,
329.868525,-0.211952,0.016387,0.972535,0.094782,
329.875659,-0.211952,0.016387,0.972535,0.094782,
329.882860,-0.211952,0.016387,0.972535,0.094782,
329.895598,-0.211952,0.016387,0.972535,0.094782,
329.922064,-0.211952,0.016387,0.972535,0.094782,
329.929240,-0.227707,0.016655,0.968197,0.102308,
329.936579,-0.228899,0.016676,0.967855,0.102877,
329.944258,-0.228899,0.016676,0.967855,0.102877,
329.952440,-0.228899,0.016676,0.967855,0.102877,
329.966267,-0.228899,0.016676,0.967855,0.102877,
329.979336,-0.228899,0.016676,0.967855,0.102877,
330.007697,-0.228899,0.016676,0.967855,0.102877,
330.017361,-0.228899,0.016676,0.967855,0.102877,
330.025166,-0.232302,0.016687,0.966863,0.104564,
330.032438,-0.249257,0.016867,0.961727,0.112551,
330.040004,-0.252310,0.016956,0.960755,0.114031,
330.048335,-0.252310,0.016956,0.960755,0.114031,
330.062135,-0.252310,0.016956,0.960755,0.114031,
330.070491,-0.252310,0.016956,0.960755,0.114031,
330.078459,-0.256641,0.016985,0.959353,0.116140,
330.086317,-0.256641,0.016985,0.959353,0.116140,
330.096578,-0.256641,0.016985,0.959353,0.116140,
330.110972,-0.256641,0.016985,0.959353,0.116140,
330.118911,-0.256641,0.016985,0.959353,0.116140,
330.126855,-0.256641,0.016985,0.959353,0.116140,
330.134077,-0.256641,0.016985,0.959353,0.116140,
330.145290,-0.256641,0.016985,0.959353,0.116140,
330.160391,-0.256641,0.016985,0.959353,0.116140,
330.167526,-0.270480,0.017079,0.954706,0.122827,
330.175638,-0.271114,0.017083,0.954486,0.123134,
330.182887,-0.271114,0.017083,0.954486,0.123134,
330.199308,-0.271114,0.017083,0.954486,0.123134,
330.216024,-0.271114,0.017083,0.954486,0.123134,
330.234496,-0.271114,0.017083,0.954486,0.123134,
330.258536,-0.271114,0.017083,0.954486,0.123134,
330.265955,-0.293558,0.017179,0.946362,0.133896,
330.273089,-0.295248,0.017186,0.945721,0.134706,
330.280169,-0.295248,0.017186,0.945721,0.134706,
330.305936,-0.295248,0.017186,0.945721,0.134706,
330.318331,-0.295248,0.017186,0.945721,0.134706,
330.325933,-0.295248,0.017186,0.945721,0.134706,
330.333187,-0.295248,0.017186,0.945721,0.134706,
330.340734,-0.295248,0.017186,0.945721,0.134706,
330.348119,-0.295248,0.017186,0.945721,0.134706,
330.365533,-0.321028,0.017190,0.935406,0.147176,
330.373144,-0.323451,0.017190,0.934386,0.148348,
330.380572,-0.325873,0.017190,0.933353,0.149547,
330.388137,-0.330553,0.017190,0.931341,0.151802,
330.397925,-0.330553,0.017190,0.931341,0.151802,
330.412723,-0.330553,0.017190,0.931341,0.151802,
330.420052,-0.337902,0.017189,0.928117,0.155328,
330.427205,-0.337902,0.017189,0.928117,0.155328,
330.434425,-0.337902,0.017189,0.928117,0.155328,
330.444372,-0.340432,0.017190,0.926987,0.156542,
330.466985,-0.340432,0.017190,0.926987,0.156542,
330.474503,-0.340432,0.017190,0.926987,0.156542,
330.481619,-0.340432,0.017190,0.926987,0.156542,
330.488669,-0.340432,0.017190,0.926987,0.156542,
330.506005,-0.340432,0.017190,0.926987,0.156542,
330.519501,-0.340432,0.017190,0.926987,0.156542,
330.543841,-0.340432,0.017190,0.926987,0.156542,
330.551000,-0.340432,0.017190,0.926987,0.156542,
330.558918,-0.340432,0.017190,0.926987,0.156542,
330.566109,-0.368031,0.017014,0.913988,0.169969,
330.575986,-0.370606,0.016996,0.912713,0.171222,
330.600036,-0.375671,0.016991,0.910162,0.173744,
330.607198,-0.375671,0.016991,0.910162,0.173744,
330.614235,-0.375671,0.016991,0.910162,0.173744,
330.621280,-0.375671,0.016991,0.910162,0.173744,
330.632354,-0.375671,0.016991,0.910162,0.173744,
