t,lFA_w,lFA_x,lFA_y,lFA_z,rFA_w,rFA_x,rFA_y,rFA_z,lUA_w,lUA_x,lUA_y,lUA_z,rUA_w,rUA_x,rUA_y,rUA_z,lTH_w,lTH_x,lTH_y,lTH_z,rTH_w,rTH_x,rTH_y,rTH_z,lSH_w,lSH_x,lSH_y,lSH_z,rSH_w,rSH_x,rSH_y,rSH_z,hips_w,hips_x,hips_y,hips_z,chest_w,chest_x,chest_y,chest_z
2.99083,0.521619,0.576455,-0.21928,-0.589516,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
2.99774,0.519347,0.578476,-0.218206,-0.589941,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.00474,0.517378,0.580138,-0.217822,-0.590181,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.01195,0.516097,0.581216,-0.217572,-0.590334,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.01902,0.513897,0.582965,-0.217548,-0.590537,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.02594,0.512465,0.5841,-0.217532,-0.590666,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.03665,0.510377,0.586059,-0.216856,-0.590782,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.04369,0.509017,0.58733,-0.216415,-0.590855,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.05074,0.508132,0.588155,-0.216128,-0.590901,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.05775,0.504751,0.591071,-0.213994,-0.591666,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.06471,0.501636,0.593237,-0.212323,-0.592748,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.07174,0.499606,0.594639,-0.211235,-0.593446,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.07886,0.498284,0.595548,-0.210527,-0.593898,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.08587,0.49685,0.595421,-0.211321,-0.594943,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.09287,0.495917,0.595337,-0.211836,-0.595622,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.09987,0.495185,0.594669,-0.213052,-0.596464,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.10683,0.494707,0.594234,-0.213842,-0.597011,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.125,0.494395,0.591848,-0.21656,-0.598658,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.13234,0.494188,0.590292,-0.218324,-0.599724,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.13947,0.494051,0.589279,-0.21947,-0.600414,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.14671,0.495029,0.585981,-0.222393,-0.601759,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.15383,0.49566,0.58383,-0.22429,-0.602626,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.1609,0.496799,0.580746,-0.226571,-0.603814,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.17249,0.497535,0.578735,-0.228052,-0.60458,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.1888,0.499861,0.57207,-0.230636,-0.608015,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.19592,0.501354,0.567716,-0.232308,-0.610226,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.20304,0.502317,0.564877,-0.233391,-0.611654,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.21022,0.504618,0.558376,-0.235544,-0.614895,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.21717,0.507177,0.551363,-0.23807,-0.618137,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.22418,0.508821,0.546783,-0.239703,-0.62022,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.23708,0.512302,0.538421,-0.243585,-0.623151,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.24417,0.5157,0.530675,-0.247566,-0.625419,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.25125,0.517881,0.52562,-0.250138,-0.62686,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.25827,0.519288,0.522323,-0.251805,-0.627784,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.26532,0.522461,0.515576,-0.257081,-0.62859,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.27239,0.5245,0.511169,-0.260498,-0.629084,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.2796,0.527088,0.505646,-0.265555,-0.629269,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.2867,0.528753,0.50204,-0.268834,-0.629369,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.29359,0.533313,0.493557,-0.276588,-0.62887,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.30344,0.536179,0.488109,-0.281511,-0.628501,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.31953,0.539697,0.481312,-0.287415,-0.62806,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.32653,0.543976,0.470548,-0.29781,-0.627681,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.3336,0.546534,0.463894,-0.304146,-0.627374,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.34061,0.548168,0.459551,-0.308245,-0.627144,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.34755,0.550007,0.453688,-0.314169,-0.626863,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.35454,0.552943,0.443154,-0.325558,-0.626004,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.36178,0.554668,0.436665,-0.332474,-0.625403,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.3688,0.556184,0.429267,-0.340472,-0.624874,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.37573,0.557126,0.424469,-0.345609,-0.624493,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.38564,0.557305,0.414204,-0.356766,-0.624951,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.40302,0.557344,0.404269,-0.367373,-0.625276,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.4101,0.55731,0.398051,-0.373928,-0.625412,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.41722,0.557748,0.387774,-0.384735,-0.624923,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.42413,0.5583,0.37821,-0.394834,-0.623991,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.43117,0.558591,0.372182,-0.40112,-0.623345,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.43815,0.558757,0.368248,-0.40519,-0.6229,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.44523,0.558856,0.365685,-0.407828,-0.6226,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.4522,0.558916,0.364016,-0.40954,-0.6224,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.45913,0.55968,0.35689,-0.417091,-0.620825,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.47105,0.560495,0.349141,-0.425363,-0.61888,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.47835,0.561632,0.337123,-0.438502,-0.615332,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.48539,0.562758,0.326747,-0.449544,-0.611923,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.49237,0.563381,0.320348,-0.456257,-0.609761,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.49944,0.563759,0.316178,-0.460594,-0.608326,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.50643,0.565113,0.308117,-0.468057,-0.605503,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.52042,0.56671,0.300087,-0.474764,-0.602816,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.52755,0.567704,0.294886,-0.479061,-0.601044,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.53466,0.568335,0.291497,-0.481842,-0.599877,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.54167,0.568739,0.289291,-0.483644,-0.599111,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.54869,0.570751,0.280892,-0.489335,-0.596569,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.55574,0.572017,0.275446,-0.492983,-0.594889,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.56273,0.572825,0.2719,-0.495342,-0.593783,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.56984,0.573345,0.269591,-0.49687,-0.593057,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.57684,0.575666,0.256508,-0.503692,-0.590852,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.58385,0.577033,0.248408,-0.507844,-0.589424,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.59082,0.578577,0.239916,-0.511409,-0.588345,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.6063,0.582149,0.223921,-0.516541,-0.586641,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.6134,0.584202,0.214324,-0.519536,-0.585539,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.62042,0.585498,0.208099,-0.521446,-0.584792,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.62746,0.58778,0.196669,-0.525547,-0.582783,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.63447,0.589797,0.185163,-0.530054,-0.580428,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.64145,0.591029,0.177838,-0.532872,-0.578883,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.65469,0.593205,0.16456,-0.53879,-0.575094,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.66248,0.594478,0.156359,-0.542375,-0.572693,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.66964,0.595813,0.147069,-0.546906,-0.569448,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.67672,0.596637,0.141066,-0.549795,-0.567318,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.6838,0.597474,0.128182,-0.557502,-0.561949,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.69081,0.597909,0.120314,-0.562129,-0.558606,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.7021,0.598126,0.11078,-0.567955,-0.554436,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.70992,0.598282,0.100134,-0.574412,-0.549621,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.71697,0.598325,0.0934081,-0.578433,-0.546532,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.72406,0.59833,0.0890324,-0.581025,-0.544504,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.73105,0.598324,0.0861867,-0.582701,-0.543176,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.73812,0.598216,0.0754631,-0.589403,-0.537631,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.74521,0.59809,0.0687269,-0.593552,-0.534099,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.7525,0.597984,0.0643456,-0.596224,-0.531781,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.75963,0.596568,0.0472458,-0.609022,-0.520544,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.77569,0.594981,0.0328815,-0.6199,-0.51053,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.79257,0.591532,0.0108843,-0.636738,-0.494505,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.80079,0.588131,-0.00755985,-0.649886,-0.481345,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.80795,0.58622,-0.0170506,-0.656476,-0.474441,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.81508,0.584963,-0.0230198,-0.66056,-0.470052,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.82221,0.580811,-0.0418497,-0.671321,-0.458515,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.82948,0.57673,-0.0589617,-0.680322,-0.448407,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.83671,0.574353,-0.0684049,-0.685152,-0.442727,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.84382,0.57279,-0.0744273,-0.688181,-0.439066,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.85281,0.571756,-0.0783394,-0.690127,-0.436672,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.8696,0.56631,-0.094176,-0.69844,-0.427323,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.8767,0.563127,-0.103098,-0.702998,-0.421963,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.8839,0.558818,-0.114128,-0.708977,-0.414787,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.89094,0.555274,-0.123379,-0.713931,-0.408352,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.89803,0.552976,-0.12924,-0.717015,-0.404232,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.90524,0.551463,-0.133046,-0.718995,-0.401539,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.91258,0.548579,-0.141719,-0.723272,-0.394785,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.91977,0.545475,-0.150691,-0.727733,-0.387496,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.92685,0.543458,-0.156376,-0.730505,-0.382835,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.93843,0.538956,-0.167373,-0.736285,-0.373359,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.9551,0.534331,-0.177817,-0.741691,-0.364369,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.96276,0.53143,-0.184204,-0.74492,-0.358811,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.9698,0.525792,-0.195851,-0.750134,-0.349978,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
3.97676,0.521161,-0.206014,-0.754025,-0.342631,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
